"player_uid";"period";"treatment";"group";"receiver_uid";"sender_uid";"sent";"received";"sent_back";"returned";"period_payoff";"cumulative_payoff"
2;25;2;1;4;4;5;15;3;0;17;578
2;26;2;1;3;3;7;0;0;0;3;581
2;27;2;1;3;1;0;6;1;0;15;596
2;28;2;1;6;6;4;6;0;1;13;609
2;29;2;1;5;6;6;6;0;6;16;625
2;30;2;1;4;5;2;18;0;0;26;651
3;1;2;1;6;1;5;21;5;5;26;26
3;2;2;1;4;1;5;12;5;3;15;41
3;3;2;1;6;2;4;24;6;4;28;69
3;4;2;1;1;6;6;30;8;9;35;104
3;5;2;1;4;2;6;21;6;2;21;125
3;6;2;1;6;4;8;12;1;5;18;143
3;7;2;1;5;4;5;6;1;6;16;159
3;8;2;1;4;4;2;12;2;0;18;177
3;9;2;1;2;2;6;18;6;5;21;198
3;10;2;1;2;6;6;24;8;2;22;220
3;11;2;1;5;1;6;18;5;6;23;243
3;12;2;1;2;1;5;9;0;1;15;258
3;13;2;1;1;2;5;21;5;0;21;279
3;14;2;1;2;5;6;18;5;4;21;300
3;15;2;1;4;4;5;9;0;1;15;315
3;16;2;1;5;4;6;12;2;6;20;335
3;17;2;1;5;1;6;9;1;7;19;354
3;18;2;1;1;4;5;6;1;5;15;369
3;19;2;1;1;4;5;15;5;6;21;390
3;20;2;1;5;4;6;12;3;6;19;409
3;21;2;1;5;6;6;3;0;7;14;423
3;22;2;1;5;2;5;24;5;5;29;452
3;23;2;1;2;1;6;0;0;4;8;460
3;24;2;1;2;5;4;15;4;2;19;479
3;25;2;1;1;6;0;15;1;0;24;503
3;26;2;1;2;2;0;21;0;0;31;534
3;27;2;1;6;2;0;0;0;0;10;544
3;28;2;1;5;1;0;0;0;0;10;554
3;29;2;1;1;1;0;0;0;0;10;564
3;30;2;1;6;4;0;9;0;0;19;583
4;1;2;1;2;2;5;15;4;3;19;19
4;2;2;1;5;3;5;15;3;7;24;43
4;3;2;1;2;1;4;21;3;2;26;69
4;4;2;1;6;5;5;12;1;1;17;86
4;5;2;1;5;3;4;18;2;5;27;113
4;6;2;1;3;1;4;12;2;1;17;130
4;7;2;1;3;1;2;9;1;1;17;147
4;8;2;1;3;3;4;6;0;2;14;161
4;9;2;1;5;5;5;15;2;5;23;184
4;10;2;1;1;2;4;30;5;4;35;219
4;11;2;1;2;2;6;21;3;5;27;246
4;12;2;1;6;5;4;9;2;2;15;261
4;13;2;1;2;5;6;9;1;4;16;277
4;14;2;1;1;1;3;0;0;3;10;287
4;15;2;1;3;3;3;15;1;0;21;308
4;16;2;1;3;6;4;6;0;2;14;322
4;17;2;1;2;5;6;12;1;3;18;340
4;18;2;1;3;1;2;3;0;1;12;352
4;19;2;1;3;5;5;6;1;5;15;367
4;20;2;1;3;2;4;15;0;3;24;391
4;21;2;1;6;1;4;6;0;1;13;404
4;22;2;1;6;6;7;9;0;0;12;416
4;23;2;1;6;5;3;9;1;0;15;431
4;24;2;1;5;6;4;6;0;1;13;444
4;25;2;1;2;2;5;15;0;3;23;467
4;26;2;1;1;5;3;9;0;0;16;483
4;27;2;1;5;6;5;6;0;5;16;499
4;28;2;1;1;5;6;12;1;0;15;514
4;29;2;1;6;5;6;6;0;2;12;526
4;30;2;1;3;2;3;6;0;0;13;539
5;1;2;1;1;6;4;9;4;6;17;17
5;2;2;1;1;4;5;15;7;8;21;38
5;3;2;1;1;6;6;9;3;9;19;57
5;4;2;1;4;2;4;24;12;1;19;76
5;5;2;1;2;4;7;12;5;5;15;91
5;6;2;1;2;6;5;24;12;0;17;108
5;7;2;1;1;3;5;15;6;8;22;130
5;8;2;1;6;6;5;27;15;1;18;148
5;9;2;1;4;4;5;15;5;2;17;165
5;10;2;1;6;1;5;18;9;0;14;179
5;11;2;1;6;3;2;18;6;0;20;199
5;12;2;1;4;2;3;30;18;2;21;220
5;13;2;1;4;6;3;18;0;1;26;246
5;14;2;1;3;6;6;0;0;5;9;255
5;15;2;1;6;6;2;30;18;6;26;281
5;16;2;1;2;3;3;18;6;1;20;301
5;17;2;1;4;3;4;18;7;1;18;319
5;18;2;1;6;2;7;27;16;2;16;335
5;19;2;1;4;6;2;15;5;1;19;354
5;20;2;1;2;3;3;18;6;3;22;376
5;21;2;1;2;3;4;18;7;4;21;397
5;22;2;1;1;3;8;15;5;12;24;421
5;23;2;1;4;2;3;18;6;1;20;441
5;24;2;1;3;4;5;12;1;4;20;461
5;25;2;1;6;1;4;9;4;1;12;473
5;26;2;1;4;6;3;6;2;0;11;484
5;27;2;1;1;4;8;15;5;10;22;506
5;28;2;1;4;3;4;0;0;1;7;513
5;29;2;1;4;2;2;18;6;0;20;533
5;30;2;1;2;1;6;0;0;0;4;537
6;1;2;1;5;3;3;15;5;4;21;21
6;2;2;1;2;2;9;15;4;7;19;40
6;3;2;1;5;3;3;12;4;3;18;58
6;4;2;1;3;4;10;15;1;8;22;80
6;5;2;1;1;1;5;21;6;8;28;108
6;6;2;1;5;3;8;24;5;12;33;141
6;7;2;1;2;2;9;27;6;10;32;173
6;8;2;1;5;5;9;15;1;15;30;203
6;9;2;1;1;1;1;15;1;2;25;228
6;10;2;1;3;5;8;15;0;8;25;253
6;11;2;1;1;5;10;6;0;14;20;273
6;12;2;1;1;4;1;12;2;2;21;294
6;13;2;1;5;1;6;21;7;0;18;312
6;14;2;1;5;2;0;30;1;0;39;351
6;15;2;1;5;5;10;6;6;18;18;369
6;16;2;1;4;1;2;12;1;0;19;388
6;17;2;1;1;2;3;27;2;1;33;421
6;18;2;1;2;5;3;21;2;1;27;448
6;19;2;1;5;2;5;9;3;5;16;464
6;20;2;1;1;1;5;6;0;1;12;476
6;21;2;1;3;4;1;12;1;0;20;496
6;22;2;1;4;4;3;21;0;0;28;524
6;23;2;1;1;4;9;9;0;0;10;534
6;24;2;1;4;1;2;9;1;0;16;550
6;25;2;1;3;5;5;12;1;1;17;567
6;26;2;1;5;1;2;9;1;2;18;585
6;27;2;1;4;3;2;0;0;0;8;593
6;28;2;1;2;2;2;12;1;0;19;612
6;29;2;1;2;4;2;18;2;0;24;636
6;30;2;1;1;3;1;0;0;0;9;645
7;1;2;2;8;10;4;15;2;6;25;25
7;2;2;2;10;10;8;18;10;10;20;45
7;3;2;2;12;9;3;15;1;1;22;67
7;4;2;2;8;11;4;24;5;6;31;98
7;5;2;2;8;8;7;30;1;10;42;140
7;6;2;2;12;11;2;24;1;2;33;173
7;7;2;2;9;11;9;0;0;5;6;179
7;8;2;2;12;11;5;21;1;4;29;208
7;9;2;2;10;8;2;0;0;2;10;218
7;10;2;2;11;8;6;30;0;1;35;253
7;11;2;2;10;9;7;15;1;10;27;280
7;12;2;2;8;11;6;0;0;0;4;284
7;13;2;2;8;8;2;30;0;3;41;325
7;14;2;2;11;9;2;15;1;0;22;347
7;15;2;2;10;11;5;0;0;7;12;359
7;16;2;2;8;12;4;30;1;0;35;394
7;17;2;2;12;12;5;6;1;2;12;406
7;18;2;2;12;10;4;30;1;4;39;445
7;19;2;2;12;9;10;6;0;15;21;466
7;20;2;2;11;8;10;0;0;0;0;466
7;21;2;2;8;11;1;0;0;0;9;475
7;22;2;2;8;10;2;3;1;0;10;485
7;23;2;2;12;11;3;0;0;3;10;495
7;24;2;2;9;9;9;15;0;7;23;518
7;25;2;2;10;9;0;15;0;0;25;543
7;26;2;2;10;9;5;21;1;5;30;573
7;27;2;2;10;8;7;0;0;7;10;583
7;28;2;2;11;11;5;30;0;6;41;624
7;29;2;2;12;9;7;6;0;7;16;640
7;30;2;2;9;12;5;15;0;0;20;660
8;1;2;2;9;7;10;12;6;7;13;13
8;2;2;2;12;9;10;21;10;17;28;41
8;3;2;2;10;12;10;30;15;12;27;68
8;4;2;2;9;7;10;12;6;5;11;79
8;5;2;2;7;7;10;21;10;1;12;91
8;6;2;2;9;9;0;15;7;0;18;109
8;7;2;2;11;10;10;30;15;8;23;132
8;8;2;2;9;10;10;30;15;7;22;154
8;9;2;2;7;12;0;30;15;0;25;179
8;10;2;2;7;11;10;27;13;0;14;193
8;11;2;2;9;11;0;27;13;0;24;217
8;12;2;2;10;7;10;18;0;15;33;250
8;13;2;2;7;7;10;6;3;0;3;253
8;14;2;2;10;10;10;30;15;15;30;283
8;15;2;2;11;10;10;30;15;14;29;312
8;16;2;2;9;7;0;12;0;0;22;334
8;17;2;2;9;9;0;3;0;0;13;347
8;18;2;2;11;9;10;9;0;15;24;371
8;19;2;2;9;11;0;30;15;0;25;396
8;20;2;2;7;10;0;30;15;0;25;421
8;21;2;2;11;7;10;3;0;15;18;439
8;22;2;2;12;7;10;6;0;16;22;461
8;23;2;2;10;12;10;30;15;15;30;491
8;24;2;2;10;10;10;30;15;15;30;521
8;25;2;2;12;11;10;30;15;15;30;551
8;26;2;2;12;11;10;30;15;15;30;581
8;27;2;2;7;9;0;15;0;0;25;606
8;28;2;2;9;10;0;30;15;0;25;631
8;29;2;2;9;11;0;30;0;0;40;671
8;30;2;2;10;9;0;6;0;0;16;687
9;1;2;2;10;8;6;30;7;9;36;36
9;2;2;2;8;11;7;24;10;10;27;63
9;3;2;2;7;11;5;18;8;1;16;79
9;4;2;2;10;8;4;30;5;5;36;115
9;5;2;2;12;12;5;24;8;5;26;141
9;6;2;2;8;8;5;0;0;7;12;153
9;7;2;2;12;7;5;27;5;5;32;185
9;8;2;2;11;8;5;30;7;3;31;216
9;9;2;2;11;11;2;21;2;0;27;243
9;10;2;2;10;12;2;21;3;2;28;271
9;11;2;2;7;8;5;0;0;1;6;277
9;12;2;2;11;12;2;6;4;0;10;287
9;13;2;2;10;11;5;0;0;7;12;299
9;14;2;2;7;12;5;15;5;1;16;315
9;15;2;2;12;12;5;18;3;5;25;340
9;16;2;2;11;8;6;0;0;0;4;344
9;17;2;2;8;8;1;0;0;0;9;353
9;18;2;2;8;11;3;0;0;0;7;360
9;19;2;2;7;8;2;0;0;0;8;368
9;20;2;2;12;11;6;0;0;8;12;380
9;21;2;2;10;12;5;15;6;7;21;401
9;22;2;2;10;11;6;0;0;9;13;414
9;23;2;2;11;10;5;30;7;0;28;442
9;24;2;2;7;7;5;27;7;0;25;467
9;25;2;2;7;10;5;18;5;0;18;485
9;26;2;2;7;12;7;15;5;1;14;499
9;27;2;2;8;10;5;18;3;0;20;519
9;28;2;2;12;8;5;0;0;5;10;529
9;29;2;2;7;8;2;0;0;0;8;537
9;30;2;2;8;7;2;15;0;0;23;560
10;1;2;2;7;9;5;18;9;2;16;16
10;2;2;2;7;7;6;24;10;10;28;44
10;3;2;2;11;8;7;30;12;8;29;73
10;4;2;2;12;9;8;12;5;14;23;96
10;5;2;2;11;11;7;24;10;7;24;120
10;6;2;2;11;12;10;24;10;11;25;145
10;7;2;2;8;12;10;30;12;15;33;178
10;8;2;2;8;12;10;27;13;15;29;207
10;9;2;2;12;7;10;6;2;16;20;227
10;10;2;2;12;9;10;6;2;15;19;246
10;11;2;2;12;7;10;21;10;17;28;274
10;12;2;2;12;8;10;30;15;17;32;306
10;13;2;2;12;9;10;15;7;18;26;332
10;14;2;2;8;8;10;30;15;15;30;362
10;15;2;2;8;7;10;15;7;15;23;385
10;16;2;2;12;11;10;30;15;17;32;417
10;17;2;2;11;11;10;30;15;15;30;447
10;18;2;2;7;12;10;30;15;1;16;463
10;19;2;2;11;12;10;30;15;15;30;493
10;20;2;2;8;12;10;30;15;15;30;523
10;21;2;2;12;9;10;15;7;16;24;547
10;22;2;2;7;9;1;18;9;1;19;566
10;23;2;2;9;8;10;30;15;7;22;588
10;24;2;2;8;8;10;30;15;15;30;618
10;25;2;2;9;7;6;0;0;5;9;627
10;26;2;2;11;7;10;15;5;15;25;652
10;27;2;2;9;7;6;21;7;3;21;673
10;28;2;2;8;12;10;30;15;15;30;703
10;29;2;2;11;12;10;30;15;15;30;733
10;30;2;2;11;8;10;0;0;0;0;733
11;1;2;2;12;12;8;18;6;10;24;24
11;2;2;2;9;12;8;24;10;10;26;50
11;3;2;2;9;10;6;21;8;8;25;75
11;4;2;2;7;12;8;27;8;5;26;101
11;5;2;2;10;10;8;21;7;10;26;127
11;6;2;2;7;10;8;30;11;1;22;149
11;7;2;2;7;8;0;30;8;0;32;181
11;8;2;2;7;9;7;15;3;1;16;197
11;9;2;2;9;9;7;6;0;2;11;208
11;10;2;2;8;7;9;18;1;13;31;239
11;11;2;2;8;12;9;30;12;13;32;271
11;12;2;2;7;9;0;6;0;0;16;287
11;13;2;2;9;12;0;27;12;0;25;312
11;14;2;2;12;7;10;6;0;15;21;333
11;15;2;2;7;8;0;30;14;0;26;359
11;16;2;2;10;9;10;18;0;15;33;392
11;17;2;2;10;10;10;30;15;15;30;422
11;18;2;2;9;8;0;30;15;0;25;447
11;19;2;2;8;10;10;30;15;15;30;477
11;20;2;2;9;7;0;30;0;0;40;517
11;21;2;2;7;8;0;30;15;0;25;542
11;22;2;2;9;12;0;27;13;0;24;566
11;23;2;2;7;9;0;15;0;0;25;591
11;24;2;2;12;12;10;30;15;15;30;621
11;25;2;2;8;12;10;30;15;15;30;651
11;26;2;2;8;10;10;30;15;15;30;681
11;27;2;2;12;12;10;30;15;15;30;711
11;28;2;2;7;7;10;15;6;0;9;720
11;29;2;2;8;10;10;30;15;0;15;735
11;30;2;2;12;10;10;30;0;15;45;780
12;1;2;2;11;11;6;24;10;6;24;24
12;2;2;2;11;8;8;30;17;10;25;49
12;3;2;2;8;7;10;9;1;15;23;72
12;4;2;2;11;10;9;24;14;8;19;91
12;5;2;2;9;9;8;15;5;8;20;111
12;6;2;2;10;7;8;6;2;10;16;127
12;7;2;2;10;9;10;15;5;12;22;149
12;8;2;2;10;7;9;15;4;13;25;174
12;9;2;2;8;10;10;30;16;15;29;203
12;10;2;2;9;10;7;30;15;3;21;224
12;11;2;2;11;10;10;30;17;12;25;249
12;12;2;2;9;10;2;30;17;4;25;274
12;13;2;2;11;10;9;30;18;12;25;299
12;14;2;2;9;11;5;30;15;5;25;324
12;15;2;2;9;9;6;15;5;3;17;341
12;16;2;2;7;10;10;30;17;1;14;355
12;17;2;2;7;7;2;15;2;1;22;377
12;18;2;2;10;7;10;12;4;15;23;400
12;19;2;2;10;7;10;30;15;15;30;430
12;20;2;2;10;9;10;18;8;15;25;455
12;21;2;2;9;10;5;30;16;6;25;480
12;22;2;2;11;8;9;30;16;13;28;508
12;23;2;2;8;7;10;9;3;15;21;529
12;24;2;2;11;11;10;30;15;15;30;559
12;25;2;2;11;8;10;30;15;15;30;589
12;26;2;2;9;8;5;30;15;5;25;614
12;27;2;2;11;11;10;30;15;15;30;644
12;28;2;2;10;9;10;15;5;15;25;669
12;29;2;2;10;7;10;21;7;15;29;698
12;30;2;2;7;11;5;30;15;0;20;718
13;1;2;3;15;16;10;9;0;5;14;14
13;2;2;3;17;18;10;6;0;5;11;25
13;3;2;3;14;15;0;18;0;0;28;53
13;4;2;3;14;14;10;27;2;14;39;92
13;5;2;3;16;16;10;9;0;5;14;106
13;6;2;3;17;15;10;6;0;8;14;120
13;7;2;3;18;16;10;0;0;0;0;120
13;8;2;3;18;15;10;15;5;15;25;145
13;9;2;3;16;17;5;30;15;5;25;170
13;10;2;3;15;17;5;24;12;5;22;192
13;11;2;3;18;14;10;27;14;2;15;207
13;12;2;3;14;16;10;12;2;0;10;217
13;13;2;3;18;17;10;27;14;10;23;240
13;14;2;3;14;14;10;9;4;2;7;247
13;15;2;3;15;17;10;27;13;6;20;267
13;16;2;3;18;15;10;15;5;10;20;287
13;17;2;3;14;17;10;6;2;1;5;292
13;18;2;3;14;16;10;21;8;2;15;307
13;19;2;3;18;14;10;15;5;1;11;318
13;20;2;3;14;14;2;18;0;0;26;344
13;21;2;3;14;17;0;6;0;0;16;360
13;22;2;3;15;17;5;9;1;4;17;377
13;23;2;3;18;15;7;12;0;0;15;392
13;24;2;3;17;18;2;21;7;0;22;414
13;25;2;3;15;17;6;6;0;0;10;424
13;26;2;3;16;14;10;12;4;0;8;432
13;27;2;3;16;18;10;21;7;0;14;446
13;28;2;3;14;18;7;18;6;0;15;461
13;29;2;3;16;15;0;0;0;0;10;471
13;30;2;3;14;17;0;24;0;0;34;505
14;1;2;3;18;17;10;6;1;15;20;20
14;2;2;3;16;15;10;15;0;7;22;42
14;3;2;3;18;13;9;0;0;14;15;57
14;4;2;3;13;13;9;30;14;2;19;76
14;5;2;3;17;17;8;21;2;9;30;106
14;6;2;3;16;16;7;12;1;0;14;120
14;7;2;3;15;15;10;6;0;8;14;134
14;8;2;3;15;18;5;30;14;2;23;157
14;9;2;3;18;15;10;12;2;13;23;180
14;10;2;3;18;16;9;12;0;13;26;206
14;11;2;3;13;15;9;15;3;14;27;233
14;12;2;3;15;13;2;30;0;0;38;271
14;13;2;3;17;16;8;18;0;3;23;294
14;14;2;3;13;13;3;30;2;4;39;333
14;15;2;3;16;18;3;30;2;0;35;368
14;16;2;3;16;18;9;21;1;0;21;389
14;17;2;3;15;13;7;30;1;5;37;426
14;18;2;3;17;13;5;30;2;11;44;470
14;19;2;3;13;16;5;21;0;5;31;501
14;20;2;3;13;13;6;6;0;0;10;511
14;21;2;3;16;13;0;0;0;0;10;521
14;22;2;3;16;15;5;15;0;0;20;541
14;23;2;3;16;18;0;15;1;0;24;565
14;24;2;3;16;15;0;6;0;0;16;581
14;25;2;3;17;16;7;18;0;7;28;609
14;26;2;3;13;18;4;24;3;4;31;640
14;27;2;3;15;16;6;12;1;0;15;655
14;28;2;3;17;13;6;21;0;0;25;680
14;29;2;3;18;18;8;15;2;0;15;695
14;30;2;3;16;13;2;0;0;0;8;703
15;1;2;3;16;13;5;30;5;10;40;40
15;2;2;3;14;17;5;9;3;0;11;51
15;3;2;3;13;17;6;18;5;0;17;68
15;4;2;3;16;18;4;21;7;0;20;88
15;5;2;3;18;18;5;15;5;4;19;107
15;6;2;3;13;18;2;21;6;0;23;130
15;7;2;3;14;14;2;30;8;0;30;160
15;8;2;3;13;14;5;15;2;5;23;183
15;9;2;3;14;16;4;15;2;2;21;204
15;10;2;3;16;13;4;15;5;0;16;220
15;11;2;3;14;16;5;18;1;3;25;245
15;12;2;3;18;14;5;6;0;4;15;260
15;13;2;3;16;18;3;24;5;0;26;286
15;14;2;3;17;18;5;24;6;6;29;315
15;15;2;3;18;13;6;30;6;0;28;343
15;16;2;3;13;17;5;12;4;5;18;361
15;17;2;3;17;14;4;21;5;3;25;386
15;18;2;3;18;18;5;15;4;1;17;403
15;19;2;3;16;17;4;6;0;0;12;415
15;20;2;3;16;18;1;18;2;0;25;440
15;21;2;3;18;18;4;21;5;1;23;463
15;22;2;3;14;13;5;15;4;0;16;479
15;23;2;3;13;17;4;0;0;0;6;485
15;24;2;3;14;16;2;18;2;0;24;509
15;25;2;3;18;13;4;18;0;0;24;533
15;26;2;3;17;17;0;12;0;0;22;555
15;27;2;3;17;14;0;18;0;0;28;583
15;28;2;3;16;16;2;18;0;4;30;613
15;29;2;3;13;17;0;6;0;0;16;629
15;30;2;3;18;18;0;18;0;0;28;657
16;1;2;3;13;15;3;15;10;0;12;12
16;2;2;3;18;14;6;30;7;7;34;46
16;3;2;3;17;18;6;24;5;6;29;75
16;4;2;3;17;15;10;12;0;9;21;96
16;5;2;3;13;13;3;30;5;0;32;128
16;6;2;3;14;14;4;21;0;1;28;156
16;7;2;3;13;17;0;12;4;0;18;174
16;8;2;3;17;17;8;0;0;1;3;177
16;9;2;3;15;13;5;15;5;2;17;194
16;10;2;3;14;15;4;12;0;0;18;212
16;11;2;3;15;17;6;18;2;1;21;233
16;12;2;3;13;17;4;12;4;2;16;249
16;13;2;3;14;15;6;9;0;0;13;262
16;14;2;3;18;17;5;15;0;0;20;282
16;15;2;3;17;14;3;9;0;1;17;299
16;16;2;3;17;14;6;27;0;7;38;337
16;17;2;3;18;18;6;30;0;2;36;373
16;18;2;3;13;17;7;21;0;8;32;405
16;19;2;3;14;15;7;12;0;0;15;420
16;20;2;3;17;15;5;3;0;5;13;433
16;21;2;3;17;14;5;0;0;1;6;439
16;22;2;3;18;14;6;15;0;0;19;458
16;23;2;3;17;14;4;0;0;6;12;470
16;24;2;3;15;14;6;0;0;2;6;476
16;25;2;3;14;18;6;24;3;0;25;501
16;26;2;3;18;13;5;30;0;0;35;536
16;27;2;3;14;13;4;30;0;1;37;573
16;28;2;3;15;15;6;6;4;0;6;579
16;29;2;3;17;13;7;0;0;0;3;582
16;30;2;3;17;14;4;6;0;5;17;599
17;1;2;3;14;18;2;9;2;1;16;16
17;2;2;3;15;13;3;30;5;3;35;51
17;3;2;3;15;16;6;18;6;5;21;72
17;4;2;3;18;16;5;30;9;2;28;100
17;5;2;3;14;14;7;24;9;2;20;120
17;6;2;3;18;13;3;30;8;1;30;150
17;7;2;3;16;18;4;30;7;4;33;183
17;8;2;3;16;16;0;24;1;0;33;216
17;9;2;3;13;18;10;30;10;15;35;251
17;10;2;3;13;18;8;30;9;12;35;286
17;11;2;3;16;18;6;30;10;2;26;312
17;12;2;3;16;18;4;30;10;4;30;342
17;13;2;3;13;14;9;24;3;14;36;378
17;14;2;3;16;15;5;15;6;0;14;392
17;15;2;3;13;16;9;9;1;13;22;414
17;16;2;3;15;16;4;18;7;4;21;435
17;17;2;3;13;15;2;12;3;2;19;454
17;18;2;3;16;14;7;15;11;0;7;461
17;19;2;3;15;18;2;27;27;0;8;469
17;20;2;3;18;16;5;15;5;4;19;488
17;21;2;3;13;16;2;15;1;0;22;510
17;22;2;3;13;18;3;30;10;1;28;538
17;23;2;3;15;16;0;12;6;0;16;554
17;24;2;3;18;13;5;6;0;0;11;565
17;25;2;3;13;14;2;21;7;0;22;587
17;26;2;3;15;15;4;0;0;0;6;593
17;27;2;3;18;15;6;0;0;1;5;598
17;28;2;3;18;14;4;18;0;0;24;622
17;29;2;3;15;16;2;21;0;0;29;651
17;30;2;3;13;16;8;12;5;0;9;660
18;1;2;3;17;14;3;30;15;2;24;24
18;2;2;3;13;16;2;18;7;0;19;43
18;3;2;3;16;14;8;27;14;5;20;63
18;4;2;3;15;17;7;15;2;7;23;86
18;5;2;3;15;15;5;15;4;5;21;107
18;6;2;3;15;17;7;9;1;6;17;124
18;7;2;3;17;13;10;30;0;7;37;161
18;8;2;3;14;13;10;30;15;14;29;190
18;9;2;3;17;14;10;30;13;10;27;217
18;10;2;3;17;14;10;27;13;9;23;240
18;11;2;3;17;13;10;30;2;10;38;278
18;12;2;3;17;15;10;15;4;10;21;299
18;13;2;3;15;13;8;30;10;5;27;326
18;14;2;3;15;16;8;15;0;6;23;349
18;15;2;3;14;15;10;18;0;2;20;369
18;16;2;3;14;13;7;30;10;1;24;393
18;17;2;3;16;16;10;18;2;0;16;409
18;18;2;3;15;15;5;15;1;4;23;432
18;19;2;3;17;13;9;30;1;27;57;489
18;20;2;3;15;17;6;15;4;2;17;506
18;21;2;3;15;15;7;12;1;5;19;525
18;22;2;3;17;16;10;18;0;10;28;553
18;23;2;3;14;13;5;21;0;1;27;580
18;24;2;3;13;17;7;15;0;7;25;605
18;25;2;3;16;15;8;12;0;3;17;622
18;26;2;3;14;16;8;15;0;3;20;642
18;27;2;3;13;17;7;18;1;7;27;669
18;28;2;3;13;17;6;12;0;6;22;691
18;29;2;3;14;14;5;24;0;2;31;722
18;30;2;3;15;15;6;0;0;0;4;726
19;1;2;4;24;22;6;6;3;9;16;16
19;2;2;4;20;21;5;15;8;7;19;35
19;3;2;4;20;21;7;21;11;8;21;56
19;4;2;4;21;22;6;6;2;10;18;74
19;5;2;4;20;20;5;30;14;8;29;103
19;6;2;4;24;20;7;24;12;8;23;126
19;7;2;4;22;22;2;6;2;1;13;139
19;8;2;4;20;21;8;15;8;12;21;160
19;9;2;4;23;23;6;0;0;2;6;166
19;10;2;4;21;20;7;30;15;10;28;194
19;11;2;4;23;24;0;30;13;0;27;221
19;12;2;4;23;24;4;30;15;0;21;242
19;13;2;4;23;21;0;24;11;0;23;265
19;14;2;4;24;20;10;27;14;15;28;293
19;15;2;4;24;21;9;27;14;10;24;317
19;16;2;4;22;20;4;30;13;1;24;341
19;17;2;4;20;21;9;24;12;15;28;369
19;18;2;4;24;24;10;30;15;15;30;399
19;19;2;4;22;21;1;30;14;0;25;424
19;20;2;4;23;22;0;6;0;0;16;440
19;21;2;4;23;24;2;30;15;2;25;465
19;22;2;4;21;20;10;30;15;15;30;495
19;23;2;4;22;22;2;6;1;1;14;509
19;24;2;4;22;24;1;30;15;0;24;533
19;25;2;4;23;22;1;9;0;1;19;552
19;26;2;4;21;23;10;21;10;13;24;576
19;27;2;4;20;20;10;30;15;13;28;604
19;28;2;4;21;22;8;3;0;11;16;620
19;29;2;4;21;24;10;30;13;0;17;637
19;30;2;4;21;24;5;30;0;0;35;672
20;1;2;4;22;24;6;30;15;2;21;21
20;2;2;4;22;19;2;15;7;1;17;38
20;3;2;4;23;19;8;21;8;1;16;54
20;4;2;4;23;23;2;3;0;2;13;67
20;5;2;4;19;19;10;15;8;14;21;88
20;6;2;4;19;22;8;6;3;12;17;105
20;7;2;4;24;24;9;30;18;10;23;128
20;8;2;4;23;19;10;24;12;0;12;140
20;9;2;4;21;21;8;21;11;14;26;166
20;10;2;4;19;24;10;30;12;15;33;199
20;11;2;4;21;23;8;0;0;11;13;212
20;12;2;4;24;21;10;27;13;15;29;241
20;13;2;4;24;23;10;0;0;15;15;256
20;14;2;4;19;21;9;24;11;14;28;284
20;15;2;4;22;24;5;30;30;1;6;290
20;16;2;4;19;24;10;30;15;13;28;318
20;17;2;4;23;19;0;27;15;0;22;340
20;18;2;4;22;23;8;15;1;1;17;357
20;19;2;4;24;24;10;30;18;20;32;389
20;20;2;4;24;23;10;6;0;15;21;410
20;21;2;4;24;22;10;6;0;15;21;431
20;22;2;4;19;24;10;30;19;15;26;457
20;23;2;4;21;24;10;30;15;16;31;488
20;24;2;4;21;23;10;9;1;15;23;511
20;25;2;4;21;21;10;30;15;14;29;540
20;26;2;4;23;24;3;30;16;3;24;564
20;27;2;4;19;19;10;30;13;15;32;596
20;28;2;4;24;23;10;9;1;15;23;619
20;29;2;4;22;22;2;6;1;0;13;632
20;30;2;4;23;22;0;3;0;0;13;645
21;1;2;4;23;23;6;0;0;1;5;5
21;2;2;4;19;22;5;6;2;8;17;22
21;3;2;4;19;22;7;6;1;11;19;41
21;4;2;4;24;19;5;18;10;5;18;59
21;5;2;4;24;22;6;6;1;10;19;78
21;6;2;4;23;24;3;30;13;0;24;102
21;7;2;4;23;23;0;6;1;0;15;117
21;8;2;4;19;22;5;6;2;8;17;134
21;9;2;4;20;20;7;24;14;11;24;158
21;10;2;4;22;19;3;21;10;1;19;177
21;11;2;4;22;20;1;24;11;1;23;200
21;12;2;4;20;22;9;6;1;13;19;219
21;13;2;4;19;22;8;6;2;11;17;236
21;14;2;4;20;23;8;9;2;11;20;256
21;15;2;4;19;23;9;15;7;14;23;279
21;16;2;4;23;22;4;6;1;4;15;294
21;17;2;4;19;22;8;3;1;12;16;310
21;18;2;4;23;22;2;6;1;1;14;324
21;19;2;4;19;23;10;12;6;14;20;344
21;20;2;4;22;24;3;30;16;1;22;366
21;21;2;4;22;23;2;12;4;1;17;383
21;22;2;4;23;19;3;30;15;3;25;408
21;23;2;4;23;20;3;30;16;1;22;430
21;24;2;4;24;20;10;30;15;10;25;455
21;25;2;4;20;20;10;30;14;15;31;486
21;26;2;4;22;19;2;30;13;0;25;511
21;27;2;4;23;23;2;21;2;2;29;540
21;28;2;4;22;19;2;24;11;1;22;562
21;29;2;4;23;19;1;30;0;0;39;601
21;30;2;4;24;19;6;15;0;0;19;620
22;1;2;4;19;20;2;18;2;3;27;27
22;2;2;4;21;20;2;6;1;2;15;42
22;3;2;4;21;24;2;30;1;1;38;80
22;4;2;4;19;24;2;15;1;2;24;104
